event_id,customer_id,event_date,event_type
101460,511,2024-04-25,invoice_sent
101461,511,2024-05-02,invoice_sent
101462,511,2024-05-05,time_logged
101463,511,2024-05-28,invoice_sent
101464,511,2024-05-18,project_created
101465,511,2024-05-22,time_logged
101466,511,2024-05-09,invoice_sent
101467,511,2024-05-28,task_assigned
101468,511,2024-05-10,task_assigned
101469,511,2024-05-06,task_assigned
101470,511,2024-05-27,report_exported
101471,511,2024-05-12,invoice_sent
101472,511,2024-05-07,project_created
101473,511,2024-05-05,invoice_sent
101474,511,2024-05-22,invoice_sent
101475,511,2024-05-27,time_logged
101476,511,2024-05-11,login
101477,511,2024-05-28,report_exported
101478,511,2024-05-02,task_assigned
101479,511,2024-05-06,login
101480,511,2024-05-03,time_logged
101481,511,2024-05-05,report_exported
101482,511,2024-05-02,report_exported
101483,511,2024-05-16,invoice_sent
101484,511,2024-05-13,task_assigned
101485,511,2024-05-23,task_assigned
101486,512,2026-06-14,time_logged
101487,512,2026-06-21,login
101488,512,2026-06-20,report_exported
101489,512,2026-06-04,time_logged
101490,512,2026-06-15,report_exported
101491,512,2026-06-15,login
101492,512,2026-06-20,report_exported
101493,512,2026-06-19,invoice_sent
101494,512,2026-06-21,task_assigned
101495,512,2026-06-23,invoice_sent
101496,512,2026-06-06,task_assigned
101497,512,2026-06-16,login
101498,512,2026-06-03,task_assigned
101499,512,2026-06-02,report_exported
101500,512,2026-06-03,invoice_sent
101501,512,2026-06-19,invoice_sent
101502,512,2026-06-28,project_created
101503,512,2026-06-27,login
101504,512,2026-06-06,task_assigned
101505,513,2025-02-02,report_exported
101506,513,2025-02-27,invoice_sent
101507,513,2025-02-24,project_created
101508,513,2025-02-02,project_created
101509,513,2025-02-06,invoice_sent
101510,513,2025-02-13,project_created
101511,513,2025-02-18,task_assigned
101512,513,2025-02-08,report_exported
101513,513,2025-02-05,task_assigned
101514,513,2025-02-24,report_exported
101515,513,2025-02-25,time_logged
101516,513,2025-02-22,report_exported
101517,513,2025-02-17,login
101518,513,2025-02-28,login
101519,513,2025-02-26,login
101520,513,2025-02-17,time_logged
101521,513,2025-02-26,report_exported
101522,513,2025-02-02,login
101523,513,2025-02-09,invoice_sent
101524,513,2025-02-05,login
101525,513,2025-02-07,report_exported
101526,513,2025-02-06,task_assigned
101527,513,2025-02-27,task_assigned
101528,513,2025-03-11,report_exported
101529,513,2025-03-09,login
101530,513,2025-03-23,login
101531,513,2025-03-23,login
101532,513,2025-03-20,task_assigned
101533,513,2025-03-18,report_exported
101534,513,2025-03-28,time_logged
101535,513,2025-03-07,invoice_sent
101536,513,2025-03-04,project_created
101537,513,2025-03-15,project_created
101538,513,2025-03-02,task_assigned
101539,513,2025-03-21,task_assigned
101540,513,2025-03-13,time_logged
101541,513,2025-03-21,task_assigned
101542,513,2025-03-19,login
101543,513,2025-03-17,login
101544,513,2025-03-17,project_created
101545,513,2025-03-05,time_logged
101546,513,2025-04-01,invoice_sent
101547,513,2025-04-06,time_logged
101548,513,2025-04-26,invoice_sent
101549,513,2025-04-09,report_exported
101550,513,2025-04-01,project_created
101551,513,2025-04-06,project_created
101552,513,2025-04-21,task_assigned
101553,513,2025-04-19,login
101554,513,2025-04-16,invoice_sent
101555,513,2025-04-19,invoice_sent
101556,513,2025-04-08,task_assigned
101557,513,2025-04-06,login
101558,513,2025-04-24,task_assigned
101559,513,2025-04-04,login
101560,513,2025-04-16,login
101561,513,2025-04-16,project_created
101562,513,2025-04-26,invoice_sent
101563,513,2025-04-20,task_assigned
101564,513,2025-04-07,time_logged
101565,513,2025-04-02,invoice_sent
101566,513,2025-04-23,invoice_sent
101567,513,2025-04-13,time_logged
101568,513,2025-04-24,login
101569,513,2025-04-10,login
101570,513,2025-04-28,login
101571,513,2025-04-22,login
101572,513,2025-04-16,project_created
101573,513,2025-04-19,invoice_sent
101574,513,2025-04-08,project_created
101575,513,2025-05-20,task_assigned
101576,513,2025-05-23,invoice_sent
101577,513,2025-05-18,project_created
101578,513,2025-05-03,time_logged
101579,513,2025-05-20,project_created
101580,513,2025-05-27,report_exported
101581,513,2025-05-04,report_exported
101582,513,2025-05-23,task_assigned
101583,513,2025-05-26,login
101584,513,2025-05-25,task_assigned
101585,513,2025-05-04,report_exported
101586,513,2025-05-11,invoice_sent
101587,513,2025-05-11,time_logged
101588,513,2025-05-08,time_logged
101589,513,2025-05-24,report_exported
101590,513,2025-05-10,project_created
101591,513,2025-05-22,project_created
101592,513,2025-05-10,invoice_sent
101593,513,2025-05-14,task_assigned
101594,513,2025-05-27,time_logged
101595,513,2025-05-01,task_assigned
101596,513,2025-05-16,project_created
101597,513,2025-05-16,time_logged
101598,513,2025-05-08,login
101599,513,2025-05-08,project_created
101600,513,2025-05-02,report_exported
101601,513,2025-05-15,time_logged
101602,513,2025-05-17,report_exported
101603,513,2025-05-27,project_created
101604,513,2025-05-18,login
101605,513,2025-05-19,login
101606,513,2025-05-24,invoice_sent
101607,513,2025-06-17,report_exported
101608,513,2025-06-24,login
101609,513,2025-06-21,login
101610,513,2025-06-28,task_assigned
101611,513,2025-06-25,login
101612,513,2025-06-20,task_assigned
101613,513,2025-06-08,login
101614,513,2025-06-23,report_exported
101615,513,2025-06-20,project_created
101616,513,2025-06-08,project_created
101617,513,2025-06-23,client_invited
101618,513,2025-06-13,invoice_sent
101619,513,2025-06-24,project_created
101620,513,2025-06-14,login
101621,513,2025-06-23,task_assigned
101622,513,2025-06-28,project_created
101623,513,2025-06-22,report_exported
101624,513,2025-06-28,login
101625,513,2025-06-15,project_created
101626,513,2025-06-07,report_exported
101627,513,2025-06-19,project_created
101628,513,2025-07-01,report_exported
101629,513,2025-07-03,project_created
101630,513,2025-07-15,login
101631,513,2025-07-04,task_assigned
101632,513,2025-07-07,task_assigned
101633,513,2025-07-03,task_assigned
101634,513,2025-07-10,project_created
101635,513,2025-07-09,task_assigned
101636,513,2025-07-28,login
101637,513,2025-07-17,project_created
101638,513,2025-07-17,time_logged
101639,513,2025-07-14,report_exported
101640,513,2025-07-12,task_assigned
101641,513,2025-07-15,task_assigned
101642,513,2025-07-12,report_exported
101643,513,2025-07-02,login
101644,513,2025-07-07,login
101645,513,2025-07-07,report_exported
101646,513,2025-07-27,project_created
101647,513,2025-07-10,time_logged
101648,513,2025-08-26,invoice_sent
101649,513,2025-08-26,report_exported
101650,513,2025-08-23,login
101651,513,2025-08-10,project_created
101652,513,2025-08-22,report_exported
101653,513,2025-08-05,project_created
101654,513,2025-08-07,login
101655,513,2025-08-20,task_assigned
101656,513,2025-08-13,time_logged
101657,513,2025-08-20,task_assigned
101658,513,2025-08-09,project_created
101659,513,2025-08-03,project_created
101660,513,2025-08-10,invoice_sent
101661,513,2025-08-11,report_exported
101662,513,2025-08-08,report_exported
101663,513,2025-08-27,invoice_sent
101664,513,2025-08-19,invoice_sent
101665,513,2025-08-17,time_logged
101666,513,2025-08-27,report_exported
101667,513,2025-09-17,time_logged
101668,513,2025-09-04,report_exported
101669,513,2025-09-24,time_logged
101670,513,2025-09-10,unknown
101671,513,2025-09-02,project_created
101672,513,2025-09-08,task_assigned
101673,513,2025-09-10,project_created
101674,513,2025-09-09,invoice_sent
101675,513,2025-09-17,login
101676,513,2025-09-13,task_assigned
101677,513,2025-09-07,login
101678,513,2025-09-25,time_logged
101679,513,2025-09-11,report_exported
101680,513,2025-09-16,report_exported
101681,513,2025-09-26,task_assigned
101682,513,2025-09-15,project_created
101683,513,2025-09-28,login
101684,513,2025-09-10,login
101685,513,2025-09-22,project_created
101686,513,2025-09-21,invoice_sent
101687,513,2025-09-15,time_logged
101688,513,2025-09-24,task_assigned
101689,513,2025-09-01,project_created
101690,513,2025-09-18,report_exported
101691,513,2025-09-24,time_logged
101692,513,2025-09-04,invoice_sent
101693,513,2025-09-17,invoice_sent
101694,513,2025-09-03,report_exported
101695,513,2025-10-17,invoice_sent
101696,513,2025-10-03,time_logged
101697,513,2025-10-22,project_created
101698,513,2025-10-10,invoice_sent
101699,513,2025-10-08,login
101700,513,2025-10-25,project_created
101701,513,2025-10-01,time_logged
101702,513,2025-10-05,project_created
101703,513,2025-10-06,task_assigned
101704,513,2025-10-20,time_logged
101705,513,2025-10-11,login
101706,513,2025-10-24,time_logged
101707,513,2025-10-15,login
101708,513,2025-10-13,login
101709,513,2025-10-08,time_logged
101710,513,2025-10-04,project_created
101711,513,2025-10-05,login
101712,513,2025-10-19,time_logged
101713,513,2025-10-25,report_exported
101714,513,2025-10-19,project_created
101715,513,2025-10-12,task_assigned
101716,513,2025-10-19,time_logged
101717,513,2025-10-11,time_logged
101718,513,2025-11-24,time_logged
101719,513,2025-11-13,time_logged
101720,513,2025-11-17,login
101721,513,2025-11-17,report_exported
101722,513,2025-11-12,login
101723,513,2025-11-11,report_exported
101724,513,2025-11-27,report_exported
101725,513,2025-11-03,project_created
101726,513,2025-11-05,report_exported
101727,513,2025-11-23,time_logged
101728,513,2025-11-28,time_logged
101729,513,2025-11-05,task_assigned
101730,513,2025-11-27,invoice_sent
101731,513,2025-11-26,report_exported
101732,513,2025-11-15,task_assigned
101733,513,2025-11-27,time_logged
101734,513,2025-11-08,report_exported
101735,513,2025-11-18,login
101736,513,2025-11-03,invoice_sent
101737,513,2025-11-07,invoice_sent
101738,513,2025-11-09,project_created
101739,513,2025-11-12,invoice_sent
101740,513,2025-11-15,time_logged
101741,513,2025-11-06,time_logged
101742,513,2025-11-24,time_logged
101743,513,2025-11-22,login
101744,513,2025-11-12,time_logged
101745,513,2025-11-13,project_created
101746,513,2025-11-19,time_logged
101747,513,2025-12-11,invoice_sent
101748,513,2025-12-16,invoice_sent
101749,513,2025-12-06,report_exported
101750,513,2025-12-16,task_assigned
101751,513,2025-12-11,report_exported
101752,513,2025-12-23,report_exported
101753,513,2025-12-13,task_assigned
101754,513,2025-12-21,time_logged
101755,513,2025-12-17,project_created
101756,513,2025-12-19,task_assigned
101757,513,2025-12-07,report_exported
101758,513,2025-12-02,time_logged
101759,513,2025-12-16,task_assigned
101760,513,2025-12-07,report_exported
101761,513,2025-12-16,report_exported
101762,513,2025-12-05,time_logged
101763,513,2025-12-08,task_assigned
101764,513,2025-12-09,invoice_sent
101765,513,2025-12-28,report_exported
101766,513,2025-12-06,time_logged
101767,513,2025-12-01,task_assigned
101768,513,2025-12-17,invoice_sent
101769,513,2025-12-10,login
101770,513,2025-12-01,login
101771,513,2026-01-04,login
101772,513,2026-01-12,task_assigned
101773,513,2026-01-16,project_created
101774,513,2026-01-23,project_created
101775,513,2026-01-20,login
101776,513,2026-01-15,project_created
101777,513,2026-01-03,project_created
101778,513,2026-01-06,invoice_sent
101779,513,2026-01-22,task_assigned
101780,513,2026-01-19,login
101781,513,2026-01-19,invoice_sent
101782,513,2026-01-27,invoice_sent
101783,513,2026-01-21,invoice_sent
101784,513,2026-01-09,invoice_sent
101785,513,2026-01-01,project_created
101786,513,2026-01-26,task_assigned
101787,513,2026-01-14,login
101788,513,2026-01-13,time_logged
101789,513,2026-01-26,time_logged
101790,513,2026-02-16,report_exported
101791,513,2026-02-17,report_exported
101792,513,2026-02-12,project_created
101793,513,2026-02-13,invoice_sent
101794,513,2026-02-15,report_exported
101795,513,2026-02-15,login
101796,513,2026-02-23,time_logged
101797,513,2026-02-22,invoice_sent
101798,513,2026-02-03,login
101799,513,2026-02-26,login
101800,513,2026-02-02,time_logged
101801,513,2026-02-16,time_logged
101802,513,2026-02-19,login
101803,513,2026-02-16,time_logged
101804,513,2026-02-25,report_exported
101805,513,2026-02-17,report_exported
101806,513,2026-02-24,report_exported
101807,513,2026-02-03,task_assigned
101808,513,2026-02-02,invoice_sent
101809,513,2026-02-28,invoice_sent
101810,513,2026-02-23,project_created
101811,513,2026-02-15,project_created
101812,513,2026-02-25,report_exported
101813,513,2026-02-15,project_created
101814,513,2026-02-17,login
101815,513,2026-02-27,invoice_sent
101816,513,2026-02-27,project_created
101817,513,2026-02-20,login
101818,513,2026-02-13,time_logged
101819,513,2026-02-13,invoice_sent
101820,513,2026-02-10,invoice_sent
101821,513,2026-02-07,login
101822,513,2026-03-15,time_logged
101823,513,2026-03-06,task_assigned
101824,513,2026-03-20,project_created
101825,513,2026-03-23,invoice_sent
101826,513,2026-03-24,login
101827,513,2026-03-15,time_logged
101828,513,2026-03-27,report_exported
101829,513,2026-03-09,task_assigned
101830,513,2026-03-02,invoice_sent
101831,513,2026-03-06,invoice_sent
101832,513,2026-03-02,time_logged
101833,513,2026-03-04,login
101834,513,2026-03-27,invoice_sent
101835,513,2026-03-17,report_exported
101836,513,2026-03-28,project_created
101837,513,2026-03-20,invoice_sent
101838,513,2026-03-25,time_logged
101839,513,2026-03-22,time_logged
101840,513,2026-03-18,task_assigned
101841,513,2026-03-25,report_exported
101842,513,2026-03-25,task_assigned
101843,513,2026-03-17,report_exported
101844,513,2026-03-14,project_created
101845,513,2026-03-08,project_created
101846,513,2026-03-23,report_exported
101847,513,2026-03-25,task_assigned
101848,513,2026-03-26,time_logged
101849,513,2026-03-25,invoice_sent
101850,513,2026-03-21,invoice_sent
101851,513,2026-03-24,report_exported
101852,513,2026-03-10,time_logged
101853,513,2026-04-26,report_exported
101854,513,2026-04-14,invoice_sent
101855,513,2026-04-26,project_created
101856,513,2026-04-14,time_logged
101857,513,2026-04-27,report_exported
101858,513,2026-04-04,invoice_sent
101859,513,2026-04-16,task_assigned
101860,513,2026-04-20,invoice_sent
101861,513,2026-04-28,task_assigned
101862,513,2026-04-10,report_exported
101863,513,2026-04-26,report_exported
101864,513,2026-04-07,project_created
101865,513,2026-04-27,project_created
101866,513,2026-04-21,task_assigned
101867,513,2026-04-25,time_logged
101868,513,2026-04-21,login
101869,513,2026-04-03,task_assigned
101870,513,2026-04-14,login
101871,513,2026-04-14,task_assigned
101872,513,2026-04-17,time_logged
101873,513,2026-04-21,time_logged
101874,513,2026-05-17,time_logged
101875,513,2026-05-27,project_created
101876,513,2026-05-22,project_created
101877,513,2026-05-09,time_logged
101878,513,2026-05-21,task_assigned
101879,513,2026-05-20,task_assigned
101880,513,2026-05-21,task_assigned
101881,513,2026-05-11,report_exported
101882,513,2026-05-03,report_exported
101883,513,2026-05-22,invoice_sent
101884,513,2026-05-03,team_member_invited
101885,513,2026-05-13,invoice_sent
101886,513,2026-05-22,login
101887,513,2026-05-27,time_logged
101888,513,2026-05-19,task_assigned
101889,513,2026-05-06,task_assigned
101890,513,2026-05-19,project_created
101891,513,2026-05-08,task_assigned
101892,513,2026-05-25,time_logged
101893,513,2026-05-26,login
101894,513,2026-06-13,invoice_sent
101895,513,2026-06-02,invoice_sent
101896,513,2026-06-23,login
101897,513,2026-06-19,login
101898,513,2026-06-06,task_assigned
101899,513,2026-06-28,task_assigned
101900,513,2026-06-03,report_exported
101901,513,2026-06-04,task_assigned
101902,513,2026-06-20,project_created
101903,513,2026-06-13,report_exported
101904,513,2026-06-14,project_created
101905,513,2026-06-09,report_exported
101906,513,2026-06-26,project_created
101907,513,2026-06-11,project_created
101908,513,2026-06-08,project_created
101909,513,2026-06-08,task_assigned
101910,513,2026-06-06,login
101911,513,2026-06-28,time_logged
101912,513,2026-06-24,invoice_sent
101913,513,2026-06-26,project_created
101914,513,2026-06-09,report_exported
101915,513,2026-06-28,report_exported
101916,513,2026-06-26,report_exported
101917,513,2026-06-21,invoice_sent
101918,514,2026-01-28,task_assigned
101919,514,2026-01-28,project_created
101920,514,2026-01-24,login
101921,514,2026-01-03,login
101922,514,2026-01-14,login
101923,514,2026-01-23,task_assigned
101924,514,2026-01-24,login
101925,514,2026-01-22,task_assigned
101926,514,2026-01-17,task_assigned
101927,514,2026-01-04,task_assigned
101928,514,2026-02-27,project_created
101929,514,2026-02-22,report_exported
101930,514,2026-02-22,task_assigned
101931,514,2026-02-03,task_assigned
101932,514,2026-02-19,project_created
101933,514,2026-03-08,task_assigned
101934,514,2026-03-13,login
101935,514,2026-03-18,login
101936,514,2026-03-21,task_assigned
101937,514,2026-03-20,team_member_invited
101938,514,2026-03-20,task_assigned
101939,514,2026-03-03,task_assigned
101940,514,2026-03-14,project_created
101941,514,2026-03-04,team_member_invited
101942,514,2026-03-28,client_invited
101943,514,2026-03-17,task_assigned
101944,514,2026-03-06,project_created
101945,514,2026-03-17,project_created
101946,514,2026-03-02,login
101947,514,2026-03-22,task_assigned
101948,514,2026-04-20,project_created
101949,514,2026-04-19,client_invited
101950,514,2026-04-14,report_exported
101951,514,2026-05-07,login
101952,514,2026-05-26,support_ticket_opened
101953,514,2026-05-01,project_created
101954,514,2026-05-19,project_created
101955,514,2026-06-11,team_member_invited
101956,514,2026-06-13,invoice_sent
101957,514,2026-06-25,task_assigned
101958,514,2026-06-26,login
101959,514,2026-06-04,project_created
101960,514,2026-06-22,report_exported
101961,514,2026-06-01,task_assigned
101962,514,2026-06-11,login
101963,514,2026-06-06,report_exported
101964,514,2026-06-16,client_invited
101965,514,2026-06-23,login
101966,514,2026-06-03,report_exported
101967,514,2026-06-27,report_exported
101968,515,2026-02-18,login
101969,515,2026-02-07,project_created
101970,515,2026-02-22,login
101971,515,2026-02-24,report_exported
101972,515,2026-02-15,report_exported
101973,515,2026-02-19,time_logged
101974,515,2026-02-18,task_assigned
101975,515,2026-02-18,login
101976,515,2026-02-02,project_created
101977,515,2026-02-21,invoice_sent
101978,515,2026-02-08,team_member_invited
101979,515,2026-02-18,project_created
101980,515,2026-02-14,task_assigned
101981,515,2026-02-21,invoice_sent
101982,515,2026-03-14,project_created
101983,515,2026-03-06,task_assigned
101984,515,2026-03-22,project_created
101985,515,2026-03-02,task_assigned
101986,515,2026-03-14,task_assigned
101987,515,2026-03-07,report_exported
101988,515,2026-03-27,invoice_sent
101989,515,2026-03-19,invoice_sent
101990,515,2026-03-20,login
101991,515,2026-03-01,login
101992,515,2026-03-26,task_assigned
101993,515,2026-03-01,task_assigned
101994,515,2026-03-17,time_logged
101995,515,2026-03-27,time_logged
101996,515,2026-03-01,report_exported
101997,515,2026-03-05,client_invited
101998,515,2026-03-08,time_logged
101999,515,2026-04-22,report_exported
102000,515,2026-04-23,time_logged
102001,515,2026-04-22,report_exported
102002,515,2026-04-27,team_member_invited
102003,515,2026-04-14,task_assigned
102004,515,2026-04-14,task_assigned
102005,515,2026-04-26,task_assigned
102006,515,2026-04-16,time_logged
102007,515,2026-04-09,task_assigned
102008,515,2026-05-10,task_assigned
102009,515,2026-05-27,time_logged
102010,515,2026-05-12,project_created
102011,515,2026-05-18,invoice_sent
102012,515,2026-05-05,login
102013,515,2026-05-16,project_created
102014,515,2026-05-23,project_created
102015,515,2026-05-20,time_logged
102016,515,2026-05-08,project_created
102017,515,2026-06-18,task_assigned
102018,515,2026-06-28,project_created
102019,515,2026-06-05,report_exported
102020,515,2026-06-20,time_logged
102021,515,2026-06-07,team_member_invited
102022,515,2026-06-25,client_invited
102023,515,2026-06-02,project_created
102024,515,2026-06-27,time_logged
102025,515,2026-06-10,client_invited
102026,515,2026-06-14,login
102027,515,2026-06-22,login
102028,515,2026-06-11,login
102029,516,2025-08-27,invoice_sent
102030,516,2025-08-04,project_created
102031,516,2025-08-13,project_created
102032,516,2025-08-06,invoice_sent
102033,516,2025-08-18,invoice_sent
102034,516,2025-08-22,report_exported
102035,516,2025-08-18,project_created
102036,516,2025-08-21,project_created
102037,516,2025-08-19,project_created
102038,516,2025-08-07,login
102039,516,2025-08-21,report_exported
102040,516,2025-08-09,time_logged
102041,516,2025-08-12,invoice_sent
102042,516,2025-09-08,support_ticket_opened
102043,516,2025-09-09,support_ticket_opened
102044,516,2025-09-16,project_created
102045,516,2025-09-18,report_exported
102046,516,2025-09-28,client_invited
102047,516,2025-09-15,support_ticket_opened
102048,516,2025-09-25,invoice_sent
102049,516,2025-09-10,task_assigned
102050,516,2025-09-27,task_assigned
102051,516,2025-09-14,invoice_sent
102052,516,2025-09-08,client_invited
102053,516,2025-09-24,project_created
102054,516,2025-10-21,task_assigned
102055,516,2025-10-02,project_created
102056,516,2025-10-20,team_member_invited
102057,516,2025-10-21,project_created
102058,516,2025-10-05,task_assigned
102059,516,2025-10-08,task_assigned
102060,516,2025-10-28,invoice_sent
102061,516,2025-11-28,support_ticket_opened
102062,516,2025-11-28,project_created
102063,516,2025-11-12,project_created
102064,516,2025-11-07,invoice_sent
102065,516,2025-12-04,project_created
102066,516,2025-12-07,invoice_sent
102067,516,2025-12-17,login
102068,516,2025-12-27,login
102069,516,2025-12-28,report_exported
102070,516,2025-12-10,login
102071,516,2025-12-22,support_ticket_opened
102072,516,2025-12-10,project_created
102073,516,2025-12-12,time_logged
102074,516,2025-12-12,login
102075,516,2025-12-26,time_logged
102076,516,2026-01-26,time_logged
102077,516,2026-01-24,project_created
102078,516,2026-01-02,report_exported
102079,516,2026-01-09,invoice_sent
102080,516,2026-01-05,time_logged
102081,516,2026-01-28,task_assigned
102082,516,2026-02-24,team_member_invited
102083,516,2026-02-15,invoice_sent
102084,516,2026-02-12,support_ticket_opened
102085,516,2026-02-03,report_exported
102086,516,2026-02-20,time_logged
102087,516,2026-02-26,invoice_sent
102088,516,2026-02-09,task_assigned
102089,516,2026-02-10,client_invited
102090,516,2026-02-28,time_logged
102091,516,2026-02-21,client_invited
102092,516,2026-02-27,support_ticket_opened
102093,516,2026-03-11,task_assigned
102094,516,2026-03-08,report_exported
102095,516,2026-03-26,task_assigned
102096,516,2026-03-28,time_logged
102097,516,2026-03-21,client_invited
102098,516,2026-03-01,task_assigned
102099,516,2026-03-02,task_assigned
102100,516,2026-03-25,task_assigned
102101,516,2026-03-18,task_assigned
102102,516,2026-04-04,project_created
102103,516,2026-04-11,task_assigned
102104,516,2026-04-20,project_created
102105,516,2026-04-27,team_member_invited
102106,516,2026-04-24,project_created
102107,516,2026-04-24,project_created
102108,516,2026-05-01,task_assigned
102109,516,2026-05-12,team_member_invited
102110,516,2026-05-18,login
102111,516,2026-05-19,task_assigned
102112,516,2026-05-02,login
102113,516,2026-05-20,project_created
102114,516,2026-06-23,invoice_sent
102115,517,2025-11-17,time_logged
102116,517,2025-11-11,task_assigned
102117,517,2025-11-19,invoice_sent
102118,517,2025-11-05,task_assigned
102119,517,2025-11-12,time_logged
102120,517,2025-11-15,report_exported
102121,517,2025-11-14,invoice_sent
102122,517,2025-11-11,report_exported
102123,517,2025-11-18,report_exported
102124,517,2025-11-02,project_created
102125,517,2025-11-09,time_logged
102126,517,2025-12-25,report_exported
102127,517,2025-12-04,task_assigned
102128,517,2025-12-28,report_exported
102129,517,2025-12-22,client_invited
102130,517,2025-12-01,report_exported
102131,517,2025-12-21,unknown
102132,517,2025-12-05,task_assigned
102133,517,2025-12-24,report_exported
102134,517,2025-12-16,login
102135,517,2025-12-04,report_exported
102136,517,2025-12-03,login
102137,517,2025-12-14,login
102138,517,2025-12-04,report_exported
102139,517,2025-12-16,login
102140,517,2025-12-12,team_member_invited
102141,517,2025-12-07,login
102142,517,2025-12-20,login
102143,517,2025-12-14,project_created
102144,517,2025-12-09,task_assigned
102145,517,2025-12-26,invoice_sent
102146,517,2025-12-17,task_assigned
102147,517,2026-01-03,task_assigned
102148,517,2026-01-26,task_assigned
102149,517,2026-01-18,project_created
102150,517,2026-01-22,project_created
102151,517,2026-01-22,project_created
102152,517,2026-01-12,invoice_sent
102153,517,2026-01-12,login
102154,517,2026-01-03,client_invited
102155,517,2026-01-13,login
102156,517,2026-01-14,invoice_sent
102157,517,2026-01-14,login
102158,517,2026-01-20,report_exported
102159,517,2026-01-05,login
102160,517,2026-01-20,login
102161,517,2026-02-28,login
102162,517,2026-02-07,client_invited
102163,517,2026-02-27,invoice_sent
102164,517,2026-02-01,project_created
102165,517,2026-02-16,project_created
102166,517,2026-02-14,support_ticket_opened
102167,517,2026-02-13,invoice_sent
102168,517,2026-02-16,project_created
102169,517,2026-02-28,client_invited
102170,517,2026-02-27,project_created
102171,517,2026-02-21,login
102172,517,2026-03-06,project_created
102173,517,2026-03-10,project_created
102174,517,2026-03-28,support_ticket_opened
102175,517,2026-03-27,task_assigned
102176,517,2026-03-05,login
102177,517,2026-03-02,project_created
102178,517,2026-03-16,task_assigned
102179,517,2026-03-25,project_created
102180,517,2026-03-17,report_exported
102181,517,2026-03-04,project_created
102182,517,2026-03-08,report_exported
102183,517,2026-03-19,support_ticket_opened
102184,517,2026-04-02,login
102185,517,2026-04-09,task_assigned
102186,517,2026-04-08,login
102187,517,2026-04-07,team_member_invited
102188,517,2026-04-23,time_logged
102189,517,2026-04-14,invoice_sent
102190,517,2026-04-22,time_logged
102191,517,2026-04-06,time_logged
102192,517,2026-04-18,login
102193,517,2026-04-18,login
102194,517,2026-04-21,invoice_sent
102195,518,2024-07-18,task_assigned
102196,518,2024-07-17,login
102197,518,2024-07-05,project_created
102198,518,2024-07-25,time_logged
102199,518,2024-07-21,project_created
102200,518,2024-07-26,time_logged
102201,518,2024-07-12,task_assigned
102202,518,2024-07-23,project_created
102203,518,2024-07-24,time_logged
102204,518,2024-07-20,task_assigned
102205,518,2024-07-18,invoice_sent
102206,518,2024-07-13,task_assigned
102207,518,2024-07-09,login
102208,518,2024-07-03,project_created
102209,518,2024-07-11,invoice_sent
102210,518,2024-08-22,login
102211,518,2024-08-05,time_logged
102212,518,2024-08-25,time_logged
102213,518,2024-08-10,task_assigned
102214,518,2024-08-16,project_created
102215,518,2024-08-09,project_created
102216,518,2024-08-15,invoice_sent
102217,518,2024-08-06,project_created
102218,518,2024-08-22,project_created
102219,518,2024-08-02,invoice_sent
102220,518,2024-08-19,client_invited
102221,518,2024-08-03,project_created
102222,518,2024-08-03,invoice_sent
102223,518,2024-08-27,support_ticket_opened
102224,518,2024-09-06,login
102225,518,2024-09-15,login
102226,518,2024-09-04,login
102227,518,2024-09-15,task_assigned
102228,518,2024-09-28,time_logged
102229,518,2024-09-28,login
102230,518,2024-09-27,login
102231,518,2024-09-26,task_assigned
102232,518,2024-09-09,invoice_sent
102233,518,2024-09-07,task_assigned
102234,518,2024-09-24,login
102235,518,2024-09-05,login
102236,518,2024-09-27,task_assigned
102237,518,2024-09-16,invoice_sent
102238,518,2024-09-17,report_exported
102239,518,2024-09-12,login
102240,518,2024-09-17,task_assigned
102241,518,2024-09-24,report_exported
102242,518,2024-10-27,report_exported
102243,518,2024-10-19,login
102244,518,2024-10-07,unknown
102245,518,2024-10-22,time_logged
102246,518,2024-10-17,task_assigned
102247,518,2024-10-20,task_assigned
102248,518,2024-10-20,task_assigned
102249,518,2024-10-19,invoice_sent
102250,518,2024-10-12,task_assigned
102251,518,2024-10-08,task_assigned
102252,518,2024-10-08,task_assigned
102253,518,2024-10-08,project_created
102254,518,2024-10-03,time_logged
102255,518,2024-10-09,time_logged
102256,518,2024-10-15,time_logged
102257,518,2024-10-24,project_created
102258,518,2024-10-28,time_logged
102259,518,2024-10-19,time_logged
102260,518,2024-10-09,report_exported
102261,518,2024-10-20,time_logged
102262,518,2024-10-26,login
102263,518,2024-10-17,login
102264,518,2024-10-25,invoice_sent
102265,518,2024-10-22,time_logged
102266,518,2024-10-27,time_logged
102267,518,2024-10-24,invoice_sent
102268,518,2024-10-09,time_logged
102269,518,2024-10-23,task_assigned
102270,518,2024-10-28,login
102271,518,2024-10-08,invoice_sent
102272,518,2024-11-22,time_logged
102273,518,2024-11-06,login
102274,518,2024-11-11,time_logged
102275,518,2024-11-18,project_created
102276,518,2024-11-27,project_created
102277,518,2024-11-13,time_logged
102278,518,2024-11-24,invoice_sent
102279,518,2024-11-28,invoice_sent
102280,518,2024-11-22,unknown
102281,518,2024-11-02,project_created
102282,518,2024-11-03,report_exported
102283,518,2024-11-26,time_logged
102284,518,2024-11-06,invoice_sent
102285,518,2024-11-12,invoice_sent
102286,518,2024-11-16,task_assigned
102287,518,2024-11-17,time_logged
